Data Image Name;Original Image Name
hamburg_000000_046510_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_046510_leftImg8bit.png
hamburg_000000_047108_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_047108_leftImg8bit.png
hamburg_000000_047157_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_047157_leftImg8bit.png
hamburg_000000_047220_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_047220_leftImg8bit.png
hamburg_000000_047390_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_047390_leftImg8bit.png
hamburg_000000_048138_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_048138_leftImg8bit.png
hamburg_000000_048494_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_048494_leftImg8bit.png
hamburg_000000_048750_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_048750_leftImg8bit.png
hamburg_000000_049558_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_049558_leftImg8bit.png
hamburg_000000_050160_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_050160_leftImg8bit.png
hanover_000000_000381_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_000381_leftImg8bit.png
hanover_000000_000712_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_000712_leftImg8bit.png
hanover_000000_001173_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_001173_leftImg8bit.png
hanover_000000_002140_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_002140_leftImg8bit.png
hanover_000000_002357_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_002357_leftImg8bit.png
hanover_000000_003224_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_003224_leftImg8bit.png
hanover_000000_004230_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_004230_leftImg8bit.png
hanover_000000_004752_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_004752_leftImg8bit.png
hanover_000000_005599_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_005599_leftImg8bit.png
hanover_000000_005732_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_005732_leftImg8bit.png
hanover_000000_005970_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_005970_leftImg8bit.png
hanover_000000_007780_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_007780_leftImg8bit.png
hanover_000000_007897_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_007897_leftImg8bit.png
hanover_000000_008017_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_008017_leftImg8bit.png
hanover_000000_008200_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_008200_leftImg8bit.png
hanover_000000_010403_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_010403_leftImg8bit.png
hanover_000000_011471_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_011471_leftImg8bit.png
hanover_000000_011971_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_011971_leftImg8bit.png
hanover_000000_012347_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_012347_leftImg8bit.png
hanover_000000_012675_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_012675_leftImg8bit.png
hanover_000000_013094_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_013094_leftImg8bit.png
hanover_000000_013814_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_013814_leftImg8bit.png
hanover_000000_014713_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_014713_leftImg8bit.png
hanover_000000_014919_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_014919_leftImg8bit.png
hanover_000000_015587_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_015587_leftImg8bit.png
hanover_000000_015849_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_015849_leftImg8bit.png
hanover_000000_016558_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_016558_leftImg8bit.png
hanover_000000_017041_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_017041_leftImg8bit.png
hanover_000000_018213_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_018213_leftImg8bit.png
hanover_000000_018546_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_018546_leftImg8bit.png
hanover_000000_019282_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_019282_leftImg8bit.png
hanover_000000_019456_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_019456_leftImg8bit.png
hanover_000000_019672_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_019672_leftImg8bit.png
hanover_000000_020089_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_020089_leftImg8bit.png
hanover_000000_022645_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_022645_leftImg8bit.png
hanover_000000_023975_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_023975_leftImg8bit.png
hanover_000000_024276_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_024276_leftImg8bit.png
hanover_000000_024441_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_024441_leftImg8bit.png
hanover_000000_024719_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_024719_leftImg8bit.png
hanover_000000_024989_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_024989_leftImg8bit.png
hanover_000000_025437_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_025437_leftImg8bit.png
hanover_000000_026014_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_026014_leftImg8bit.png
hanover_000000_026183_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_026183_leftImg8bit.png
hanover_000000_026743_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_026743_leftImg8bit.png
hanover_000000_026804_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_026804_leftImg8bit.png
hanover_000000_027282_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_027282_leftImg8bit.png
hanover_000000_027390_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_027390_leftImg8bit.png
hanover_000000_027766_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_027766_leftImg8bit.png
hanover_000000_027998_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_027998_leftImg8bit.png
hanover_000000_028202_leftImg8bit.png;leftImg8bit/train/hanover/hanover_000000_028202_leftImg8bit.png
zurich_000001_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000001_000019_leftImg8bit.png
zurich_000002_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000002_000019_leftImg8bit.png
zurich_000003_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000003_000019_leftImg8bit.png
zurich_000004_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000004_000019_leftImg8bit.png
zurich_000005_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000005_000019_leftImg8bit.png
zurich_000006_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000006_000019_leftImg8bit.png
zurich_000007_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000007_000019_leftImg8bit.png
zurich_000008_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000008_000019_leftImg8bit.png
zurich_000009_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000009_000019_leftImg8bit.png
zurich_000010_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000010_000019_leftImg8bit.png
zurich_000011_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000011_000019_leftImg8bit.png
zurich_000012_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000012_000019_leftImg8bit.png
zurich_000014_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000014_000019_leftImg8bit.png
zurich_000015_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000015_000019_leftImg8bit.png
zurich_000016_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000016_000019_leftImg8bit.png
zurich_000017_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000017_000019_leftImg8bit.png
zurich_000019_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000019_000019_leftImg8bit.png
zurich_000020_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000020_000019_leftImg8bit.png
zurich_000021_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000021_000019_leftImg8bit.png
zurich_000023_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000023_000019_leftImg8bit.png
zurich_000025_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000025_000019_leftImg8bit.png
zurich_000026_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000026_000019_leftImg8bit.png
zurich_000027_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000027_000019_leftImg8bit.png
zurich_000029_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000029_000019_leftImg8bit.png
zurich_000030_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000030_000019_leftImg8bit.png
zurich_000033_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000033_000019_leftImg8bit.png
zurich_000035_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000035_000019_leftImg8bit.png
zurich_000037_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000037_000019_leftImg8bit.png
zurich_000038_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000038_000019_leftImg8bit.png
zurich_000039_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000039_000019_leftImg8bit.png
zurich_000040_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000040_000019_leftImg8bit.png
zurich_000041_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000041_000019_leftImg8bit.png
zurich_000042_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000042_000019_leftImg8bit.png
zurich_000043_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000043_000019_leftImg8bit.png
zurich_000045_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000045_000019_leftImg8bit.png
zurich_000047_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000047_000019_leftImg8bit.png
zurich_000048_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000048_000019_leftImg8bit.png
zurich_000049_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000049_000019_leftImg8bit.png
zurich_000051_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000051_000019_leftImg8bit.png
zurich_000054_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000054_000019_leftImg8bit.png
zurich_000058_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000058_000019_leftImg8bit.png
zurich_000059_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000059_000019_leftImg8bit.png
zurich_000062_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000062_000019_leftImg8bit.png
zurich_000063_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000063_000019_leftImg8bit.png
zurich_000064_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000064_000019_leftImg8bit.png
zurich_000066_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000066_000019_leftImg8bit.png
zurich_000068_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000068_000019_leftImg8bit.png
zurich_000069_000019_leftImg8bit.png;leftImg8bit/train/zurich/zurich_000069_000019_leftImg8bit.png
